id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
30421	a,Varika\0	a,Witch\0	9C	E8	A9	-1
30422	a,Kalinta\0	a,Abyssal Celebrant \0	9C	E8	A9	-1
30423	a,Northwind\0	a,	9C	E8	A9	-1
30424	a,Allana\0	a,	9C	E8	A9	-1
30425	a,Neti\0	a,	9C	E8	A9	-1
30426	a,Prias\0	a,	9C	E8	A9	-1
30427	a,Siff\0	a,Gatekeeper\0	9C	E8	A9	-1
30428	a,Perrin\0	a,	9C	E8	A9	-1
30429	a,Tiramisa\0	a,Gatekeeper\0	9C	E8	A9	-1
30430	a,Trionell\0	a,Sentinel\0	9C	E8	A9	-1
30431	a,Eriel\0	a,Sentinel\0	9C	E8	A9	-1
30432	a,Irene\0	a,Sentry\0	9C	E8	A9	-1
30433	a,Kathaway\0	a,Sentry\0	9C	E8	A9	-1
30434	a,Samed\0	a,	9C	E8	A9	-1
30435	a,Leopold\0	a,	9C	E8	A9	-1
30436	a,Sarien\0	a,Trader\0	9C	E8	A9	-1
30437	a,Rolento\0	a,Trader\0	9C	E8	A9	-1
30452	a,Kurt\0	a,Guard\0	9C	E8	A9	-1
30458	a,Poitan\0	a,Blacksmith\0	9C	E8	A9	-1
30459	a,Wandius\0	a,Master\0	9C	E8	A9	-1
30460	a,Cardien\0	a,Master\0	9C	E8	A9	-1
30461	a,Mirien\0	a,Magister\0	9C	E8	A9	-1
30462	a,Tronix\0	a,Grand Master\0	9C	E8	A9	-1
30463	a,Ixia\0	a,Master\0	9C	E8	A9	-1
30464	a,Clayton\0	a,Magister\0	9C	E8	A9	-1
30465	a,Herven\0	a,Guard\0	9C	E8	A9	-1
30466	a,Bright\0	a,Guard\0	9C	E8	A9	-1
30469	a,Jonas\0	a,	9C	E8	A9	-1
30471	a,Rupio\0	a,Blacksmith\0	9C	E8	A9	-1
30472	a,Rosheria\0	a,Master\0	9C	E8	A9	-1
30473	a,Bandellos\0	a,Priest\0	9C	E8	A9	-1
30474	a,Angus\0	a,Grand Master\0	9C	E8	A9	-1
30475	a,Stapin\0	a,Master\0	9C	E8	A9	-1
30476	a,Kaira\0	a,Magister\0	9C	E8	A9	-1
30477	a,Sir Ortho Lancer\0	a,	9C	E8	A9	-1
30478	a,Reikin\0	a,Guard\0	9C	E8	A9	-1
30483	a,Mozella\0	a,Gatekeeper\0	9C	E8	A9	-1
30484	a,Ponti\0	a,Gatekeeper\0	9C	E8	A9	-1
30485	a,Capella\0	a,Gatekeeper\0	9C	E8	A9	-1
30486	a,Hanna\0	a,Gatekeeper\0	9C	E8	A9	-1
30487	a,Penelope\0	a,Gatekeeper\0	9C	E8	A9	-1
30497	a,Edmond\0	a,	9C	E8	A9	-1
30498	a,Moke\0	a,Warehouse Chief \0	9C	E8	A9	-1
30499	a,Tapoy\0	a,Head Blacksmith\0	9C	E8	A9	-1
30500	a,Osborn\0	a,High Prefect \0	9C	E8	A9	-1
30501	a,Kasman\0	a,Prefect\0	9C	E8	A9	-1
30502	a,Umos\0	a,Seer\0	9C	E8	A9	-1
30503	a,Rikadio\0	a,Warehouse Chief \0	9C	E8	A9	-1
30504	a,Mendio\0	a,Head Blacksmith\0	9C	E8	A9	-1
30505	a,Drikus\0	a,High Prefect \0	9C	E8	A9	-1
30506	a,Buka\0	a,Prefect\0	9C	E8	A9	-1
30507	a,Racoy\0	a,Seer\0	9C	E8	A9	-1
30508	a,Castor\0	a,High Prefect \0	9C	E8	A9	-1
30509	a,Dowki\0	a,Prefect\0	9C	E8	A9	-1
30510	a,Somak\0	a,Seer\0	9C	E8	A9	-1
30511	a,Gesto\0	a,Warehouse Chief \0	9C	E8	A9	-1
30512	a,Kusto\0	a,Head Blacksmith\0	9C	E8	A9	-1
30513	a,Penatus\0	a,High Prefect \0	9C	E8	A9	-1
30514	a,Vokian\0	a,Prefect\0	9C	E8	A9	-1
30515	a,Manakia\0	a,Seer\0	9C	E8	A9	-1
30516	a,Reep\0	a,Trader\0	9C	E8	A9	-1
30517	a,Shari\0	a,Trader\0	9C	E8	A9	-1
30518	a,Garita\0	a,Trader\0	9C	E8	A9	-1
30519	a,Mion\0	a,Trader\0	9C	E8	A9	-1
30520	a,Reed\0	a,Warehouse Chief \0	9C	E8	A9	-1
30521	a,Murdoc\0	a,Warehouse Freightman\0	9C	E8	A9	-1
30522	a,Airy\0	a,Warehouse Keeper\0	9C	E8	A9	-1
30523	a,Gouph\0	a,Collector\0	9C	E8	A9	-1
30524	a,Pippi\0	a,Collector\0	9C	E8	A9	-1
30525	a,Bronk\0	a,Head Blacksmith\0	9C	E8	A9	-1
30526	a,Brunon\0	a,Blacksmith\0	9C	E8	A9	-1
30527	a,Silvera\0	a,Blacksmith\0	9C	E8	A9	-1
30528	a,Laferon\0	a,Foreman\0	9C	E8	A9	-1
30529	a,Maron\0	a,Miner\0	9C	E8	A9	-1
30530	a,Newbie Helper\0	a,	9C	E8	A9	-1
30531	a,Lockirin\0	a,Iron Gate's\0	9C	E8	A9	-1
30532	a,Spiron\0	a,Golden Wheel's\0	9C	E8	A9	-1
30533	a,Balanki\0	a,Silver Scale's\0	9C	E8	A9	-1
30534	a,Keef\0	a,Bronze Key's\0	9C	E8	A9	-1
30535	a,Filaur\0	a,Gray Pillar Member\0	9C	E8	A9	-1
30536	a,Arin\0	a,Black Anvil's\0	9C	E8	A9	-1
30537	a,Daichir\0	a,Priest of the Earth\0	9C	E8	A9	-1
30538	a,Zimenf\0	a,Priest of the Earth\0	9C	E8	A9	-1
30539	a,Chichirin\0	a,Priestess of the Earth\0	9C	E8	A9	-1
30540	a,Wirphy\0	a,Gatekeeper\0	9C	E8	A9	-1
30541	a,Paion\0	a,Protector\0	9C	E8	A9	-1
30542	a,Runant\0	a,Defender\0	9C	E8	A9	-1
30543	a,Ethan\0	a,Defender\0	9C	E8	A9	-1
30544	a,Cromwell\0	a,Defender\0	9C	E8	A9	-1
30545	a,Proton\0	a,Defender\0	9C	E8	A9	-1
30546	a,Dinkey\0	a,Defender\0	9C	E8	A9	-1
30547	a,Tardyon\0	a,Defender\0	9C	E8	A9	-1
30548	a,Nathan\0	a,Defender\0	9C	E8	A9	-1
30549	a,Ghouliff Droopstone\0	a,	9C	E8	A9	-1
30550	a,Gauri Twinklerock\0	a,	9C	E8	A9	-1
30551	a,Tink Wandergold\0	a,	9C	E8	A9	-1
30552	a,Kiril Sparkystone\0	a,	9C	E8	A9	-1
30553	a,Maryse Redbonnet\0	a,	9C	E8	A9	-1
30554	a,Bolter\0	a,Miner\0	9C	E8	A9	-1
30555	a,Torocco\0	a,Carrier\0	9C	E8	A9	-1
30556	a,Toma\0	a,Master\0	9C	E8	A9	-1
30557	a,Torai\0	a,	9C	E8	A9	-1
30558	a,Jakal\0	a,Trader\0	9C	E8	A9	-1
30559	a,Kunai\0	a,Trader\0	9C	E8	A9	-1
30560	a,Uska\0	a,Trader\0	9C	E8	A9	-1
30561	a,Papuma\0	a,Trader\0	9C	E8	A9	-1
30562	a,Grookin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
30563	a,Imantu\0	a,Warehouse Freightman\0	9C	E8	A9	-1
30564	a,Sumari\0	a,Blacksmith\0	9C	E8	A9	-1
30565	a,Kakai\0	a,Flame Lord\0	9C	E8	A9	-1
30566	a,Varkees\0	a,Atuba Chief \0	9C	E8	A9	-1
30567	a,Tantus\0	a,Neruga Chief \0	9C	E8	A9	-1
30568	a,Hatos\0	a,Urutu Chief\0	9C	E8	A9	-1
30569	a,Brukurse\0	a,Prefect\0	9C	E8	A9	-1
30570	a,Karukia\0	a,Prefect\0	9C	E8	A9	-1
30571	a,Tanapi\0	a,Seer\0	9C	E8	A9	-1
30572	a,Livina\0	a,Seer\0	9C	E8	A9	-1
30573	a,Vulkus\0	a,Flame Guardian \0	9C	E8	A9	-1
30575	a,Newbie Helper\0	a,	9C	E8	A9	-1
30576	a,Tamil\0	a,Gatekeeper\0	9C	E8	A9	-1
30577	a,Rukain\0	a,Praetorian\0	9C	E8	A9	-1
30578	a,Nakusin\0	a,Centurion\0	9C	E8	A9	-1
30579	a,Tamai\0	a,Centurion\0	9C	E8	A9	-1
30580	a,Parugon\0	a,Centurion\0	9C	E8	A9	-1
30581	a,Orinak\0	a,Centurion\0	9C	E8	A9	-1
30582	a,Tiku\0	a,Centurion\0	9C	E8	A9	-1
30583	a,Petukai\0	a,Centurion\0	9C	E8	A9	-1
30584	a,Vapook\0	a,Centurion\0	9C	E8	A9	-1
30585	a,Tataru Zu Hestui\0	a,	9C	E8	A9	-1
30586	a,Anai Zu Neruga\0	a,	9C	E8	A9	-1
30587	a,Gantaki Zu Urutu\0	a,	9C	E8	A9	-1
30588	a,Takia Zu Duda-Mara\0	a,	9C	E8	A9	-1
30589	a,Kazkin Zu Gandi\0	a,	9C	E8	A9	-1
30590	a,Rosheek\0	a,Khavatari \0	9C	E8	A9	-1
30591	a,Toruku\0	a,Khavatari \0	9C	E8	A9	-1
30592	a,Hestui Totem Spirit\0	a,	9C	E8	A9	-1
30593	a,Duda-Mara Totem Spirit\0	a,	9C	E8	A9	-1
30594	a,Ranspo\0	a,Warehouse Chief \0	9C	E8	A9	-1
30595	a,Opix\0	a,Head Blacksmith\0	9C	E8	A9	-1
30596	a,Harkel\0	a,Partisan Doorman\0	9C	E8	A9	-1
30597	a,Piotur\0	a,	9C	E8	A9	-1
30598	a,Newbie Guide\0	a,	9C	E8	A9	-1
30599	a,Newbie Guide\0	a,	9C	E8	A9	-1
30600	a,Newbie Guide\0	a,	9C	E8	A9	-1
30601	a,Newbie Guide\0	a,	9C	E8	A9	-1
30602	a,Newbie Guide\0	a,	9C	E8	A9	-1
30608	a,Maria\0	a,	9C	E8	A9	-1
30609	a,Creta\0	a,Astrologer\0	9C	E8	A9	-1
30610	a,Cronos\0	a,Elder\0	9C	E8	A9	-1
30611	a,Triff\0	a,Drunkard\0	9C	E8	A9	-1
30612	a,Casian\0	a,Elder\0	9C	E8	A9	-1
30613	a,Alders Spirit\0	a,	9C	E8	A9	-1
30614	a,Metheus\0	a,Brother\0	9C	E8	A9	-1
30615	a,Voltar\0	a,Breka Chief\0	9C	E8	A9	-1
30616	a,Kepra\0	a,Enku Chief\0	9C	E8	A9	-1
30617	a,Burai\0	a,Turek Chief\0	9C	E8	A9	-1
30618	a,Harak\0	a,Leunt Chief\0	9C	E8	A9	-1
30619	a,Driko\0	a,Vuku Chief\0	9C	E8	A9	-1
30620	a,Emily\0	a,	9C	E8	A9	-1
30621	a,Nikola\0	a,Maestro\0	9C	E8	A9	-1
30622	a,Box Of Titan\0	a,	9C	E8	A9	-1
30623	a,Kaien\0	a,Duelist\0	9C	E8	A9	-1
30624	a,Ascalon\0	a,Veteran\0	9C	E8	A9	-1
30625	a,Mason\0	a,	9C	E8	A9	-1
30626	a,Hamil\0	a,Sagittarius\0	9C	E8	A9	-1
30627	a,Tree\0	a,	9C	E8	A9	-1
30628	a,Strong Wooden Chest\0	a,	9C	E8	A9	-1
30629	a,Rukal\0	a,Bard\0	9C	E8	A9	-1
30630	a,Orim\0	a,Shadow\0	9C	E8	A9	-1
30631	a,Roderik\0	a,Warden\0	9C	E8	A9	-1
30632	a,Endrigo\0	a,Warden\0	9C	E8	A9	-1
30633	a,Evert\0	a,Fisher\0	9C	E8	A9	-1
30634	a,Galatea\0	a,High Summoner\0	9C	E8	A9	-1
30635	a,Almors\0	a,Summoner\0	9C	E8	A9	-1
30636	a,Camoniell\0	a,Summoner\0	9C	E8	A9	-1
30637	a,Belthus\0	a,Summoner\0	9C	E8	A9	-1
30638	a,Basilla\0	a,Summoner\0	9C	E8	A9	-1
30639	a,Celestiel\0	a,Summoner\0	9C	E8	A9	-1
30640	a,Brynthea\0	a,Summoner\0	9C	E8	A9	-1
30641	a,Takuna\0	a,Duda-Mara Chief\0	9C	E8	A9	-1
30642	a,Chianta\0	a,Gandi Chief\0	9C	E8	A9	-1
30643	a,First Orc\0	a,	9C	E8	A9	-1
30644	a,Kash\0	a,	9C	E8	A9	-1
30645	a,Martien\0	a,	9C	E8	A9	-1
30646	a,Raldo\0	a,Champion\0	9C	E8	A9	-1
30647	a,Chest Of Shyslassys\0	a,	9C	E8	A9	-1
30648	a,Santiago\0	a,Hermit\0	9C	E8	A9	-1
30649	a,Ancestor Martankus\0	a,	9C	E8	A9	-1
30650	a,Gerald\0	a,Priest of the Earth\0	9C	E8	A9	-1
30651	a,Dorf\0	a,Wanderer\0	9C	E8	A9	-1
30652	a,Uruha\0	a,	9C	E8	A9	-1
30653	a,Sir Aron Tanford\0	a,	9C	E8	A9	-1
30654	a,Sir Kiel Nighthawk\0	a,	9C	E8	A9	-1
30655	a,Isael Silvershadow\0	a,	9C	E8	A9	-1
30656	a,Spirit Of Sir Talianus\0	a,	9C	E8	A9	-1
30657	a,Seresin\0	a,Cardinal \0	9C	E8	A9	-1
30658	a,Gupu\0	a,Father\0	9C	E8	A9	-1
30659	a,Orphan Girl\0	a,	9C	E8	A9	-1
30660	a,Windy Shaoring\0	a,	9C	E8	A9	-1
30661	a,Mysterious Dark Elf\0	a,	9C	E8	A9	-1
30662	a,Piper Longbow\0	a,	9C	E8	A9	-1
30663	a,Slein Shining Blade\0	a,	9C	E8	A9	-1
30664	a,Kein Flying Knife\0	a,	9C	E8	A9	-1
30665	a,Kristina\0	a,Saint\0	9C	E8	A9	-1
30666	a,Sla\0	a,Preacher\0	9C	E8	A9	-1
30667	a,Ramus\0	a,	9C	E8	A9	-1
30668	a,Katari\0	a,	9C	E8	A9	-1
30669	a,Kakan\0	a,	9C	E8	A9	-1
30670	a,Nyakuri\0	a,	9C	E8	A9	-1
30671	a,Croto\0	a,Chief\0	9C	E8	A9	-1
30672	a,Dubabah\0	a,Jailer\0	9C	E8	A9	-1
30673	a,Lorain\0	a,Researcher\0	9C	E8	A9	-1
30674	a,Daurin Hammercrush\0	a,	9C	E8	A9	-1
30675	a,Corpse Of Kamur\0	a,	9C	E8	A9	-1
30676	a,Croop\0	a,Warehouse Chief \0	9C	E8	A9	-1
30677	a,Flutter\0	a,Head Blacksmith\0	9C	E8	A9	-1
30678	a,Helton\0	a,Blacksmith\0	9C	E8	A9	-1
30679	a,Roameria\0	a,Master\0	9C	E8	A9	-1
30680	a,Egnos\0	a,Priest\0	9C	E8	A9	-1
30681	a,Karia\0	a,High Prefect \0	9C	E8	A9	-1
30682	a,Pekiron\0	a,Seer\0	9C	E8	A9	-1
30683	a,Daunt\0	a,Prefect\0	9C	E8	A9	-1
30684	a,Viktor\0	a,Trader\0	9C	E8	A9	-1
30685	a,Baxt\0	a,Warehouse Chief \0	9C	E8	A9	-1
30686	a,Silva\0	a,Warehouse Freightman\0	9C	E8	A9	-1
30687	a,Vergara\0	a,Head Blacksmith\0	9C	E8	A9	-1
30688	a,Duning\0	a,Blacksmith\0	9C	E8	A9	-1
30689	a,Siria\0	a,Grand Master\0	9C	E8	A9	-1
30690	a,Luther\0	a,Master\0	9C	E8	A9	-1
30691	a,Aren Athebalt\0	a,Master\0	9C	E8	A9	-1
30692	a,Stedmiel\0	a,Master\0	9C	E8	A9	-1
30693	a,Queenien\0	a,Master\0	9C	E8	A9	-1
30694	a,Scraide\0	a,Grand Magister\0	9C	E8	A9	-1
30695	a,Moses\0	a,Magister\0	9C	E8	A9	-1
30696	a,Page\0	a,Magister\0	9C	E8	A9	-1
30697	a,Videlrien\0	a,Magister\0	9C	E8	A9	-1
30698	a,Evelyn\0	a,Magister\0	9C	E8	A9	-1
30699	a,Medown\0	a,Grand Master\0	9C	E8	A9	-1
30700	a,Prestan\0	a,Master\0	9C	E8	A9	-1
30701	a,Errickin\0	a,Magister\0	9C	E8	A9	-1
30702	a,Bernard\0	a,Guild President\0	9C	E8	A9	-1
30703	a,Colin\0	a,Guild President\0	9C	E8	A9	-1
30704	a,Garvarentz\0	a,High Prefect \0	9C	E8	A9	-1
30705	a,Chakiris\0	a,Prefect\0	9C	E8	A9	-1
30706	a,Lazenby\0	a,Seer\0	9C	E8	A9	-1
30707	a,Raigen\0	a,Captain\0	9C	E8	A9	-1
30708	a,Nasign\0	a,Guard\0	9C	E8	A9	-1
30709	a,Norton\0	a,Guard\0	9C	E8	A9	-1
30710	a,Weston\0	a,Guard\0	9C	E8	A9	-1
30711	a,Byron\0	a,Guard\0	9C	E8	A9	-1
30712	a,Makhis\0	a,Guard\0	9C	E8	A9	-1
30713	a,Gardner\0	a,Guard\0	9C	E8	A9	-1
30714	a,Paros\0	a,Guard\0	9C	E8	A9	-1
30715	a,Marina\0	a,Magister\0	9C	E8	A9	-1
30716	a,Cecile\0	a,Gatekeeper\0	9C	E8	A9	-1
30717	a,Gauen\0	a,Magister\0	9C	E8	A9	-1
30718	a,Joan\0	a,Magister\0	9C	E8	A9	-1
30719	a,Mariell\0	a,Gatekeeper\0	9C	E8	A9	-1
30720	a,Kaiena\0	a,Magister\0	9C	E8	A9	-1
30721	a,Ladd\0	a,Magister\0	9C	E8	A9	-1
30722	a,Merian\0	a,Gatekeeper\0	9C	E8	A9	-1
30723	a,Roy\0	a,Captain\0	9C	E8	A9	-1
30724	a,Tavillian\0	a,Guard\0	9C	E8	A9	-1
30725	a,Yening\0	a,Guard\0	9C	E8	A9	-1
30726	a,Tebose\0	a,Guard\0	9C	E8	A9	-1
30727	a,Verona\0	a,Gatekeeper\0	9C	E8	A9	-1
30728	a,Leirynn\0	a,Militiaman\0	9C	E8	A9	-1
30729	a,Borys\0	a,Drunkard\0	9C	E8	A9	-1
30730	a,Jax\0	a,Bodyguard\0	9C	E8	A9	-1
30731	a,Martin\0	a,Pet Manager\0	9C	E8	A9	-1
30732	a,Ol Mahum Pilgrim\0	a,	9C	E8	A9	-1
30733	a,Guard\0	a,	9C	E8	A9	-1
30734	a,Supply Box On Wharf\0	a,	9C	E8	A9	-1
30735	a,Sophya\0	a,Mercenary Captain\0	9C	E8	A9	-1
30736	a,Redfoot\0	a,Mercenary\0	9C	E8	A9	-1
30737	a,Morgan\0	a,Guildsman\0	9C	E8	A9	-1
30738	a,Matild\0	a,Alchemist\0	9C	E8	A9	-1
30739	a,Keltir\0	a,Royal Servant \0	9C	E8	A9	-1
30740	a,Toad\0	a,Royal Servant \0	9C	E8	A9	-1
30741	a,Rabbit\0	a,Royal Servant \0	9C	E8	A9	-1
30742	a,Rupina\0	a,Fairy of Love\0	9C	E8	A9	-1
30743	a,Wisdom Chest\0	a,	9C	E8	A9	-1
30744	a,Grey\0	a,Guild Member\0	9C	E8	A9	-1
30745	a,Tor\0	a,Guild Member\0	9C	E8	A9	-1
30746	a,Cybellin\0	a,	9C	E8	A9	-1
30747	a,Mimyu\0	a,Fairy\0	9C	E8	A9	-1
30748	a,Exarion\0	a,Drake\0	9C	E8	A9	-1
30749	a,Zwov\0	a,Drake\0	9C	E8	A9	-1
30750	a,Kalibran\0	a,Drake\0	9C	E8	A9	-1
30751	a,Suzet\0	a,Wyrm\0	9C	E8	A9	-1
30752	a,Shamhai\0	a,Wyrm\0	9C	E8	A9	-1
30753	a,Gabrielle\0	a,	9C	E8	A9	-1
30754	a,Gilmore\0	a,Antharas Watchman\0	9C	E8	A9	-1
30755	a,Theodric\0	a,Antharas Watchman\0	9C	E8	A9	-1
30756	a,Sir Kristof Rodemai\0	a,	9C	E8	A9	-1
30757	a,Statue Of Offering\0	a,	9C	E8	A9	-1
30758	a,Athrea\0	a,Witch\0	9C	E8	A9	-1
30759	a,Kalis\0	a,Witch\0	9C	E8	A9	-1
30760	a,Sir Gustav Athebaldt\0	a,	9C	E8	A9	-1
30761	a,Corpse Of Fritz\0	a,	9C	E8	A9	-1
30762	a,Corpse Of Lutz\0	a,	9C	E8	A9	-1
30763	a,Corpse Of Kurtz\0	a,	9C	E8	A9	-1
30764	a,Balthazar\0	a,	9C	E8	A9	-1
30765	a,Imperial Coffer\0	a,	9C	E8	A9	-1
30766	a,Cleo\0	a,Witch\0	9C	E8	A9	-1
30767	a,Auctioneer\0	a,	9C	E8	A9	-1
30768	a,Auctioneer\0	a,	9C	E8	A9	-1
30769	a,Auctioneer\0	a,	9C	E8	A9	-1
30770	a,Auctioneer\0	a,	9C	E8	A9	-1
30771	a,Auctioneer\0	a,	9C	E8	A9	-1
30772	a,Wilson\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
30773	a,Todd\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
30827	a,Lundy\0	a,Pet Manager \0	9C	E8	A9	-1
30828	a,Waters\0	a,Pet Manager \0	9C	E8	A9	-1
30829	a,Cooper\0	a,Pet Manager \0	9C	E8	A9	-1
30830	a,Joey\0	a,Pet Manager \0	9C	E8	A9	-1
30831	a,Nelson\0	a,Pet Manager \0	9C	E8	A9	-1
30832	a,Hardin\0	a,	9C	E8	A9	-1
30833	a,Kaspar\0	a,Magister\0	9C	E8	A9	-1
30834	a,Cema\0	a,Magic Trader\0	9C	E8	A9	-1
30835	a,Icarus\0	a,Lich King\0	9C	E8	A9	-1
30836	a,Minerva\0	a,Gatekeeper\0	9C	E8	A9	-1
30837	a,Woodrow\0	a,Trader\0	9C	E8	A9	-1
30838	a,Woodley\0	a,Trader\0	9C	E8	A9	-1
30839	a,Holly\0	a,Trader\0	9C	E8	A9	-1
30840	a,Lorenzo\0	a,Trader\0	9C	E8	A9	-1
30841	a,Carson\0	a,Trader\0	9C	E8	A9	-1
30842	a,Alexis\0	a,Trader\0	9C	E8	A9	-1
30843	a,Romp\0	a,Warehouse Freightman\0	9C	E8	A9	-1
30844	a,Walderal\0	a,Warehouse Keeper\0	9C	E8	A9	-1
30845	a,Klump\0	a,Warehouse Chief \0	9C	E8	A9	-1
30846	a,Wilbert\0	a,Blacksmith\0	9C	E8	A9	-1
30847	a,Ferris\0	a,Head Blacksmith\0	9C	E8	A9	-1
30848	a,Elisa\0	a,Gatekeeper\0	9C	E8	A9	-1
30849	a,Sedrick\0	a,Grand Master\0	9C	E8	A9	-1
30850	a,Aiken\0	a,Master\0	9C	E8	A9	-1
30851	a,Kendra\0	a,Master\0	9C	E8	A9	-1
30852	a,Sinden\0	a,Master\0	9C	E8	A9	-1
30853	a,Raien\0	a,Master\0	9C	E8	A9	-1
30854	a,Drikiyan\0	a,Grand Magister\0	9C	E8	A9	-1
30855	a,Desmond\0	a,Magister\0	9C	E8	A9	-1
30856	a,Winonin\0	a,Magister\0	9C	E8	A9	-1
30857	a,Orven\0	a,High Priest\0	9C	E8	A9	-1
30858	a,Ross\0	a,Priest\0	9C	E8	A9	-1
30859	a,Vivyan\0	a,Priestess\0	9C	E8	A9	-1
30860	a,Flownia\0	a,Priestess\0	9C	E8	A9	-1
30861	a,Leonard\0	a,Priest\0	9C	E8	A9	-1
30862	a,Oltlin\0	a,Grand Master\0	9C	E8	A9	-1
30863	a,Ghest\0	a,Master\0	9C	E8	A9	-1
30864	a,Hanellin\0	a,Magister\0	9C	E8	A9	-1
30865	a,Ladanza\0	a,High Prefect \0	9C	E8	A9	-1
30866	a,Marestella\0	a,Prefect\0	9C	E8	A9	-1
30867	a,Reva\0	a,Seer\0	9C	E8	A9	-1
30868	a,Sir Eric Rodemai\0	a,	9C	E8	A9	-1
30869	a,Lemper\0	a,Pet Manager\0	9C	E8	A9	-1
30870	a,Kurtiz\0	a,Captain\0	9C	E8	A9	-1
30871	a,Bret\0	a,Guard\0	9C	E8	A9	-1
30872	a,Conroy\0	a,Guard\0	9C	E8	A9	-1
30873	a,Coleman\0	a,Guard\0	9C	E8	A9	-1
30874	a,Aldis\0	a,Guard\0	9C	E8	A9	-1
30875	a,Carlton\0	a,Guard\0	9C	E8	A9	-1
30876	a,Eastan\0	a,Guard\0	9C	E8	A9	-1
30877	a,Grayson\0	a,Guard\0	9C	E8	A9	-1
30878	a,Angelina\0	a,Gatekeeper\0	9C	E8	A9	-1
30879	a,Felton\0	a,Wharf Manager\0	9C	E8	A9	-1
30880	a,Viktor Van Dake\0	a,Border Outpost Captain\0	9C	E8	A9	-1
30881	a,Sanders\0	a,Border Outpost Aide\0	9C	E8	A9	-1
30882	a,Frontier Guard\0	a,	9C	E8	A9	-1
30883	a,Frontier Guard\0	a,	9C	E8	A9	-1
30884	a,Frontier Guard\0	a,	9C	E8	A9	-1
30885	a,Frontier Guard\0	a,	9C	E8	A9	-1
30886	a,Frontier Guard\0	a,	9C	E8	A9	-1
30887	a,Frontier Guard\0	a,	9C	E8	A9	-1
30888	a,Frontier Guard\0	a,	9C	E8	A9	-1
30889	a,Frontier Guard\0	a,	9C	E8	A9	-1
30890	a,Espen\0	a,Trader\0	9C	E8	A9	-1
30891	a,Verona\0	a,Trader\0	9C	E8	A9	-1
30892	a,Enverun\0	a,Trader\0	9C	E8	A9	-1
30893	a,Payel\0	a,Trader\0	9C	E8	A9	-1
30894	a,Natools\0	a,Warehouse Chief \0	9C	E8	A9	-1
30895	a,Kluck\0	a,Warehouse Freightman\0	9C	E8	A9	-1
30896	a,Mia\0	a,Warehouse Keeper\0	9C	E8	A9	-1
30897	a,Roman\0	a,Head Blacksmith\0	9C	E8	A9	-1
30898	a,Morning\0	a,Blacksmith\0	9C	E8	A9	-1
30899	a,Flauen\0	a,Gatekeeper\0	9C	E8	A9	-1
30900	a,Marcus\0	a,Grand Master\0	9C	E8	A9	-1
30901	a,Arti\0	a,Master\0	9C	E8	A9	-1
30902	a,Karuna\0	a,Master\0	9C	E8	A9	-1
30903	a,Traus\0	a,Master\0	9C	E8	A9	-1
30904	a,Naiel\0	a,Master\0	9C	E8	A9	-1
30905	a,Squillari\0	a,High Priest\0	9C	E8	A9	-1
30906	a,Ranton\0	a,Priest\0	9C	E8	A9	-1
30907	a,Minevia\0	a,Magister\0	9C	E8	A9	-1
30908	a,Tanios\0	a,Priest\0	9C	E8	A9	-1
30909	a,Anabel\0	a,Magister\0	9C	E8	A9	-1
30910	a,Xairakin\0	a,Grand Master\0	9C	E8	A9	-1
30911	a,Brikus\0	a,Master\0	9C	E8	A9	-1
30912	a,Xenovia\0	a,Magister\0	9C	E8	A9	-1
30913	a,Tushku\0	a,High Prefect \0	9C	E8	A9	-1
30914	a,Sorbo\0	a,Prefect\0	9C	E8	A9	-1
30915	a,Takina\0	a,Seer\0	9C	E8	A9	-1
30916	a,Gosta\0	a,Captain\0	9C	E8	A9	-1
30917	a,Dupuis\0	a,Guard\0	9C	E8	A9	-1
30918	a,Kent\0	a,Guard\0	9C	E8	A9	-1
30919	a,Rodic\0	a,Guard\0	9C	E8	A9	-1
30920	a,Kraisen\0	a,Guard\0	9C	E8	A9	-1
30921	a,Timos\0	a,Guard\0	9C	E8	A9	-1
30922	a,Cage\0	a,Guard\0	9C	E8	A9	-1
30923	a,Dunst\0	a,Guard\0	9C	E8	A9	-1
30924	a,Nedy\0	a,Wharf Manager\0	9C	E8	A9	-1
30925	a,Morelyn\0	a,High Priestess\0	9C	E8	A9	-1
30926	a,Restina\0	a,Priestess\0	9C	E8	A9	-1
30927	a,Alicia\0	a,Priestess\0	9C	E8	A9	-1
30928	a,Fenster\0	a,Mercenary\0	9C	E8	A9	-1
30929	a,Patrin\0	a,Antique Dealer\0	9C	E8	A9	-1
30930	a,Rogent\0	a,Antique Appraiser\0	9C	E8	A9	-1
30931	a,Bentley\0	a,	9C	E8	A9	-1
30932	a,Benica\0	a,	9C	E8	A9	-1
30933	a,Braki\0	a,	9C	E8	A9	-1
30934	a,Marsha\0	a,Collector\0	9C	E8	A9	-1
30935	a,Trumpin\0	a,Collector\0	9C	E8	A9	-1
30936	a,Malcom1\0	a,Frog Prince\0	9C	E8	A9	-1
30937	a,Malcom2\0	a,Wild Boar Prince\0	9C	E8	A9	-1
30938	a,Malcom3\0	a,Orc Prince\0	9C	E8	A9	-1
