tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	dtab1[24]	dtab1[25]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	rb_effect_on	rb_effect	rb_effect_fl	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
29094	LineageNPC.clear_npc	dropitems.drop_leaf_m00	1	DropItemsTex.clear_npc_t00					0			2	4416	2																									20.00000000	0		1				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Stone_3	MonSound.Hit_Normal_1	MonSound.Hit_Normal_5	1				0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	0
29095	LineageMonster3.Cruel_Rider	LineageMonsters3.cruel_rider_m00	4	LineageMonstersTex3.cruel_rider_t00	LineageMonstersTex3.cruel_rider_t01	LineageMonstersTex3.cruel_rider_t02	LineageMonstersTex3.cruel_rider_t03		0			6	4494	1	5181	1	4416	9																					1.05555558	0		1				4	ItemSound.shield_steel_1	MonSound.Hit_Metal_Clang_5	MonSound.Hit_Metal_clang_8	MonSound.Hit_Metal_Clang_9		3	MonSound7.cruel_rider_dmg_1	MonSound7.cruel_rider_dmg_2	MonSound7.cruel_rider_dmg_3	0			1	0					LineageEffect.p_u002_a	0	30.00000000	250.00000000	50.00000000	0	0
29096	LineageMonster3.solina_priest_120p	LineageMonsters3.solina_priest_m00	3	LineageMonstersTex3.solina_priest_t00	LineageMonstersTex3.solina_priest_t01	LineageMonstersTex3.solina_priest_t02			0			8	4494	1	5032	1	4416	8	4423	1																			1.33333337	0		1				5	MonSound.Hit_Wet_1	MonSound.Hit_Wet_2	MonSound.Hit_normal_12	MonSound.Hit_Wet_4	MonSound.Hit_Normal_1	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
29097	LineageMonster3.apostle_grail	LineageMonsters3.apostle_grail_m00	2	LineageMonstersTex3.apostle_grail_t00	LineageMonstersTex3.apostle_grail_t01				0			6	4416	8	4414	3	4423	1																					0.86363637	0		1				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
29098	LineageMonster3.apostle_grail_a	LineageMonsters3.apostle_grail_a_m00	3	LineageMonstersTex3.apostle_grail_t00	LineageMonstersTex3.apostle_grail_t02	LineageMonstersTex3.apostle_grail_t01			0			6	4416	8	4414	3	4423	1																					0.86363637	0		1				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18001	LineageMonster.bloody_queen	LineageMonsters.bloody_queen_m00	2	LineageMonstersTex.bloody_queen_t00	LineageMonstersTex.bloody_queen_t01				0			6	4416	9	4278	1	4333	5																					1.14285719	0		1				5	MonSound.Hit_normal_12	MonSound.Hit_Normal_1	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.bloody_q_dmg_1	MonSound.bloody_q_dmg_2	MonSound.bloody_q_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18002	LineageMonster.bloody_queen	LineageMonsters.bloody_queen_m00	2	LineageMonstersTex.bloody_queen_t00	LineageMonstersTex.bloody_queen_t01				0			6	4416	9	4278	1	4333	5																					1.14285719	0		1				5	MonSound.Hit_normal_12	MonSound.Hit_Normal_1	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.bloody_q_dmg_1	MonSound.bloody_q_dmg_2	MonSound.bloody_q_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18003	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00					0			2	4416	4																									1.00000000	0		1				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18004	LineageMonster.susceptor_prime	LineageMonsters.susceptor_prime_m00	1	LineageMonstersTex.susceptor_prime_t00					0			8	4416	2	4444	2	4273	3	4274	1																			1.00000000	0		1				4	MonSound.Hit_Soul_1	MonSound.Hit_Soul_2	MonSound.Hit_Soul_3	MonSound.Hit_Soul_4		3	MonSound.shadow_dmg_1	MonSound.shadow_dmg_2	MonSound.shadow_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18005	LineageMonster.mimic	LineageMonsters.mimic1_m00	2	interior_B_t.interior_B_box07	LineageEffectsTextures.cbui24				0			2	4416	2																									1.29999995	0		1				4	ItemSound.shield_wood_3	MonSound.Hit_Wood_4	ItemSound.Shield_Wood_4	MonSound.Hit_Wood_5		1				0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18006	LineageMonster.death_blader	LineageMonsters.death_blader_m00	2	LineageMonstersTex.death_blader_t00	LineageMonstersTex.death_blader_t01				0			6	4416	1	4275	2	4278	1																					1.00000000	0		3	ItemSound.sword_mid_9	ItemSound.sword_big_2	ItemSound.spear_4	4	ItemSound.shield_bone_1	ItemSound.shield_steel_1	ItemSound.shield_bone_3	ItemSound.shield_steel_8		3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18007	LineageMonster.bloody_queen	LineageMonsters.bloody_queen_m00	2	LineageMonstersTex.bloody_queen_t00	LineageMonstersTex.bloody_queen_t01				0			6	4416	9	4278	1	4333	5																					1.00000000	0		1				5	MonSound.Hit_normal_12	MonSound.Hit_Normal_1	MonSound.Hit_Shell_3	MonSound.Hit_Shell_4	MonSound.Hit_Wet_4	3	MonSound.bloody_q_dmg_1	MonSound.bloody_q_dmg_2	MonSound.bloody_q_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18008	LineageMonster.karik	LineageMonsters.karik_m00	2	LineageMonstersTex.karik_t00	LineageMonstersTex.karik_t01				0			14	4416	9	4412	14	4278	1	4333	5	4085	1	4086	1	4071	5													1.00000000	0		1				4	MonSound.Hit_Metal_Clang_4	MonSound.Hit_Metal_Clang_9	MonSound.Hit_Wood_3	MonSound.Hit_normal_3		3	MonSound.h_less_knight_dmg_1	MonSound.h_less_knight_dmg_2	MonSound.h_less_knight_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18009	LineageMonster.orc_fighter_bi	LineageMonsters.orc_fighter_m00	2	LineageMonstersTex.orc_fighter_t00	LineageMonstersTex.orc_fighter_t01				0			12	4416	6	4438	2	4439	2	4273	3	4444	2	4274	1															0.27272728	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_Wet_4	MonSound.Hit_Shell_1	MonSound.Hit_Normal_10	MonSound.Hit_Metal_clang_10		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18010	LineageMonster.orc	LineageMonsters.orc_m00	2	LineageMonstersTex.orc_t00	LineageMonstersTex.orc_t01				0			12	4416	6	4414	3	4438	2	4439	2	4444	2	4445	2															0.27272728	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Normal_4	MonSound.Hit_Bone_5		3	MonSound.orc_dmg_1	MonSound.orc_dmg_2	MonSound.orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18011	LineageMonster.orc_archer	LineageMonsters.orc_archer_m00	2	LineageMonstersTex.orc_archer_t00	LineageMonstersTex.orc_archer_t01				0			8	4416	6	4414	3	4438	2	4439	2																			0.54545456	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	3	MonSound.Hit_normal_3	ItemSound.armor_leather_1	MonSound.Hit_Normal_10			3	MonSound.orc_archer_dmg_1	MonSound.orc_archer_dmg_2	MonSound.orc_archer_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18012	LineageMonster.orc_champion	LineageMonsters.orc_champion_m00	1	LineageMonstersTex.orc_champion_t00					0			12	4416	6	4438	2	4439	2	4273	3	4071	5	4274	1															0.84615386	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	4	MonSound.Hit_Bone_4	ItemSound.shield_steel_5	MonSound.Hit_Metal_Clang_2	MonSound.Hit_Wet_4		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18013	LineageMonster.orc_shaman	LineageMonsters.orc_shaman_m00	1	LineageMonstersTex.orc_shaman_t00					0			14	4416	6	4413	15	4414	3	4438	2	4439	2	4445	2	4225	5													1.25000000	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_Wet_4	MonSound.Hit_Shell_1	MonSound.Hit_Normal_10	MonSound.Hit_Metal_clang_10		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18014	LineageMonster.virud_lizardman	LineageMonsters.virud_lizardman_m00	2	LineageMonstersTex.virud_lizardman_t00	LineageMonstersTex.virud_lizardman_t01				0			14	4416	6	4413	15	4438	2	4439	2	4273	3	4071	5	4274	1													0.88461536	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	4	MonSound.Hit_Bone_4	ItemSound.shield_steel_5	MonSound.Hit_Metal_Clang_2	MonSound.Hit_Wet_4		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18015	LineageMonster.orc_fighter_bi	LineageMonsters.orc_fighter_m00	2	LineageMonstersTex.orc_fighter_t00	LineageMonstersTex.orc_fighter_t01				0			12	4416	6	4414	3	4438	2	4439	2	4445	2	4225	5															1.40909088	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_Wet_4	MonSound.Hit_Shell_1	MonSound.Hit_Normal_10	MonSound.Hit_Metal_clang_10		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18016	LineageMonster.orc_archer_20_bi	LineageMonsters.orc_archer_m00	2	LineageMonstersTex.orc_archer_t00	LineageMonstersTex.orc_archer_t01				0			8	4416	6	4414	3	4438	2	4439	2																			1.18181813	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	3	MonSound.Hit_normal_3	ItemSound.armor_leather_1	MonSound.Hit_Normal_10			3	MonSound.orc_archer_dmg_1	MonSound.orc_archer_dmg_2	MonSound.orc_archer_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18017	LineageMonster.batur_orc	LineageMonsters.batur_orc_m00	1	LineageMonstersTex.batur_orc_t00					0			6	4416	6	4438	2	4439	2																					1.26923072	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18018	LineageMonster.batur_orc_20_bi	LineageMonsters.batur_orc_m00	1	LineageMonstersTex.batur_orc_t00					0			10	4416	6	4438	2	4439	2	4273	3	4071	5																	1.26923072	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18019	LineageMonster.orc_champion_20_bi	LineageMonsters.orc_champion_m00	1	LineageMonstersTex.orc_champion_t00					0			12	4416	6	4438	2	4439	2	4273	3	4444	2	4274	1															0.23076923	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	4	MonSound.Hit_Bone_4	ItemSound.shield_steel_5	MonSound.Hit_Metal_Clang_2	MonSound.Hit_Wet_4		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18020	LineageMonster.orc_fighter	LineageMonsters.orc_fighter_m00	2	LineageMonstersTex.orc_fighter_t00	LineageMonstersTex.orc_fighter_t01				0			12	4416	6	4414	3	4438	2	4439	2	4444	2	4445	2															0.27272728	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_Wet_4	MonSound.Hit_Shell_1	MonSound.Hit_Normal_10	MonSound.Hit_Metal_clang_10		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18021	LineageMonster.batur_orc_archer	LineageMonsters.batur_orc_archer_m00	1	LineageMonstersTex.batur_orc_archer_t00					0			8	4416	6	4414	3	4438	2	4439	2																			0.54545456	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	MonSound.Hit_normal_12	MonSound.Hit_Metal_clang_10		3	MonSound.b_orc_arc_dmg_1	MonSound.b_orc_arc_dmg_2	MonSound.b_orc_arc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18022	LineageMonster.batur_orc_warrior	LineageMonsters.batur_orc_warrior_m00	1	LineageMonstersTex.batur_orc_warrior_t00					0			12	4416	6	4438	2	4439	2	4273	3	4071	5	4274	1															0.95833331	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18023	LineageMonster.batur_orc_shaman	LineageMonsters.batur_orc_shaman_a_m00	1	LineageMonstersTex.batur_orc_shaman_a_t00					0			14	4416	6	4413	15	4414	3	4438	2	4439	2	4445	2	4225	5													1.29166663	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18024	LineageMonster.zenta_lizardman	LineageMonsters.zenta_lizardman_m00	2	LineageMonstersTex.zenta_lizardman_t00	LineageMonstersTex.zenta_lizardman_t01				0			14	4416	6	4413	15	4438	2	4439	2	4273	3	4071	5	4274	1													0.85714287	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18025	LineageMonster.batur_orc_20_bi	LineageMonsters.batur_orc_m00	1	LineageMonstersTex.batur_orc_t00					0			12	4416	6	4414	3	4438	2	4439	2	4445	2	4225	5															1.23076928	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18026	LineageMonster.batur_orc_archer_20_bi	LineageMonsters.batur_orc_archer_m00	1	LineageMonstersTex.batur_orc_archer_t00					0			8	4416	6	4414	3	4438	2	4439	2																			1.22727275	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	MonSound.Hit_normal_12	MonSound.Hit_Metal_clang_10		3	MonSound.b_orc_arc_dmg_1	MonSound.b_orc_arc_dmg_2	MonSound.b_orc_arc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18027	LineageMonster.batur_orc_overlord	LineageMonsters.batur_orc_overlord_m00	1	LineageMonstersTex.batur_orc_overlord_t00					0			6	4416	6	4438	2	4439	2																					1.21428573	0		3	ItemSound.spear_2	ItemSound.sword_big_2	ItemSound.sword_great_2	5	ItemSound.Shield_Steel_4	MonSound.Hit_normal_3	ItemSound.shield_steel_2	MonSound.Hit_Metal_8	MonSound.Hit_Metal_Clang_4	3	MonSound.b_orc_over_dmg_1	MonSound.b_orc_over_dmg_2	MonSound.b_orc_over_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18028	LineageMonster.batur_orc_overlord_20_bi	LineageMonsters.batur_orc_overlord_m00	1	LineageMonstersTex.batur_orc_overlord_t00					0			10	4416	6	4438	2	4439	2	4273	3	4071	5																	1.21428573	0		3	ItemSound.spear_2	ItemSound.sword_big_2	ItemSound.sword_great_2	5	ItemSound.Shield_Steel_4	MonSound.Hit_normal_3	ItemSound.shield_steel_2	MonSound.Hit_Metal_8	MonSound.Hit_Metal_Clang_4	3	MonSound.b_orc_over_dmg_1	MonSound.b_orc_over_dmg_2	MonSound.b_orc_over_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18029	LineageMonster.batur_orc_warrior_20_bi	LineageMonsters.batur_orc_warrior_m00	1	LineageMonstersTex.batur_orc_warrior_t00					0			12	4416	6	4438	2	4439	2	4273	3	4444	2	4274	1															0.25000000	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18030	LineageMonster.batur_orc	LineageMonsters.batur_orc_m00	1	LineageMonstersTex.batur_orc_t00					0			12	4416	6	4414	3	4438	2	4439	2	4444	2	4445	2															0.23076923	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18031	LineageMonster.batur_orc_archer	LineageMonsters.batur_orc_archer_m00	1	LineageMonstersTex.batur_orc_archer_t00					0			8	4416	6	4414	3	4438	2	4439	2																			0.63636363	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	MonSound.Hit_normal_12	MonSound.Hit_Metal_clang_10		3	MonSound.b_orc_arc_dmg_1	MonSound.b_orc_arc_dmg_2	MonSound.b_orc_arc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18032	LineageMonster.batur_orc_warrior	LineageMonsters.batur_orc_warrior_m00	1	LineageMonstersTex.batur_orc_warrior_t00					0			12	4416	6	4438	2	4439	2	4273	3	4071	5	4274	1															1.00000000	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18033	LineageMonster.batur_orc_shaman	LineageMonsters.batur_orc_shaman_a_m00	1	LineageMonstersTex.batur_orc_shaman_a_t00					0			14	4416	6	4413	15	4414	3	4438	2	4439	2	4445	2	4225	5													1.33333337	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18034	LineageMonster.virud_lizardman_warrior	LineageMonsters.virud_lizardman_warrior_m00	2	LineageMonstersTex.virud_lizardman_warrior_t00	LineageMonstersTex.virud_lizardman_warrior_t01				0			14	4416	6	4413	15	4438	2	4439	2	4273	3	4071	5	4274	1													0.96153843	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18035	LineageMonster.batur_orc_20_bi	LineageMonsters.batur_orc_m00	1	LineageMonstersTex.batur_orc_t00					0			12	4416	6	4414	3	4438	2	4439	2	4445	2	4225	5															1.26923072	0		3	ItemSound.sword_great_2	ItemSound.sword_big_5	ItemSound.spear_4	4	MonSound.Hit_normal_3	MonSound.Hit_Metal_Clang_1	MonSound.Hit_Shell_2	MonSound.Hit_Wet_4		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18036	LineageMonster.batur_orc_archer_20_bi	LineageMonsters.batur_orc_archer_m00	1	LineageMonstersTex.batur_orc_archer_t00					0			8	4416	6	4414	3	4438	2	4439	2																			1.27272725	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	MonSound.Hit_normal_12	MonSound.Hit_Metal_clang_10		3	MonSound.b_orc_arc_dmg_1	MonSound.b_orc_arc_dmg_2	MonSound.b_orc_arc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18037	LineageMonster.batur_orc_overlord	LineageMonsters.batur_orc_overlord_m00	1	LineageMonstersTex.batur_orc_overlord_t00					0			6	4416	6	4438	2	4439	2																					1.25000000	0		3	ItemSound.spear_2	ItemSound.sword_big_2	ItemSound.sword_great_2	5	ItemSound.Shield_Steel_4	MonSound.Hit_normal_3	ItemSound.shield_steel_2	MonSound.Hit_Metal_8	MonSound.Hit_Metal_Clang_4	3	MonSound.b_orc_over_dmg_1	MonSound.b_orc_over_dmg_2	MonSound.b_orc_over_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18038	LineageMonster.batur_orc_overlord_20_bi	LineageMonsters.batur_orc_overlord_m00	1	LineageMonstersTex.batur_orc_overlord_t00					0			10	4416	6	4438	2	4439	2	4273	3	4071	5																	1.25000000	0		3	ItemSound.spear_2	ItemSound.sword_big_2	ItemSound.sword_great_2	5	ItemSound.Shield_Steel_4	MonSound.Hit_normal_3	ItemSound.shield_steel_2	MonSound.Hit_Metal_8	MonSound.Hit_Metal_Clang_4	3	MonSound.b_orc_over_dmg_1	MonSound.b_orc_over_dmg_2	MonSound.b_orc_over_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
18039	LineageMonster.batur_orc_warrior_20_bi	LineageMonsters.batur_orc_warrior_m00	1	LineageMonstersTex.batur_orc_warrior_t00					0			12	4416	6	4438	2	4439	2	4273	3	4444	2	4274	1															0.25000000	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
