id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
5553	Arcsmith's Anvil		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1	a,	a,	a,	a,	0	0	0	a,
5554	Warsmith's Holder		a,Material used by a Dwarf to make an item. It can be sold at a regular store.\0	-1	a,	a,	a,	a,	0	0	0	a,
5555	Token of Love		a,A commemorative item for Christmas, 2004.\0	-1	a,	a,	a,	a,	0	0	0	a,
5556	Star Ornament		a,An essential ingredient needed to make a Christmas Tree. Take it to a Santa trainee, and he will create a Christmas Tree for you.\0	-1	a,	a,	a,	a,	0	0	0	a,
5557	Bead Ornament		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1	a,	a,	a,	a,	0	0	0	a,
5558	Fir Tree Branch		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1	a,	a,	a,	a,	0	0	0	a,
5559	Flower Pot		a,An ingredient of a Christmas Tree. Take it to a Santa trainee, along with the other necessary ingredients, and he will create a Christmas Tree for you.\0	-1	a,	a,	a,	a,	0	0	0	a,
5560	Christmas Tree		a,Summons a Christmas Tree.\0	-1	a,	a,	a,	a,	0	0	0	a,
5561	Special Christmas Tree		a,Summons a Christmas tree that will increase HP and MP regeneration.  This effect is only produced if the Special Christmas Tree is summoned outside of a village.\0	-1	a,	a,	a,	a,	0	0	0	a,
5562	Echo Crystal - 1st Carol		a,An echo crystal that plays the 1st carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5563	Echo Crystal - 2nd Carol		a,An echo crystal that plays the 2nd carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5564	Echo Crystal - 3rd Carol		a,An echo crystal that plays the 3rd carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5565	Echo Crystal - 4th Carol		a,An echo crystal that plays the 4th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5566	Echo Crystal - 5th Carol		a,An echo crystal that plays the 5th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5567	Letter of Greetings		a,Sla's letter to her disciples. Deliver it to Nyakuri in Dwarven Village.\0	-1	a,	a,	a,	a,	0	0	0	a,
5568	Letter of Greetings		a,Sla's letter to her disciples. Deliver it to Ramus on Talking Island.\0	-1	a,	a,	a,	a,	0	0	0	a,
5569	Water Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1	a,	a,	a,	a,	0	0	0	a,
5570	Water Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1	a,	a,	a,	a,	0	0	0	a,
5571	Wind Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1	a,	a,	a,	a,	0	0	0	a,
5572	Wind Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1	a,	a,	a,	a,	0	0	0	a,
5573	Fire Rune		a,A fragment of seal stone collected by the Lords of Dawn.\0	-1	a,	a,	a,	a,	0	0	0	a,
5574	Fire Mantra		a,A fragment of seal stone collected by the Revolutionaries of Dusk.\0	-1	a,	a,	a,	a,	0	0	0	a,
5575	Ancient Adena		a,Money that is circulated only within the Lords of Dawn and Revolutionaries of Dusk. It is also used when trading with the Blacksmith of Mammon.\0	-1	a,	a,	a,	a,	0	0	0	a,
5577	Red Soul Crystal - Stage 11		a,A red crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5578	Green Soul Crystal - Stage 11		a,A green crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5579	Blue Soul Crystal - Stage 11		a,A blue crystal that absorbs souls, stage 11. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5580	Red Soul Crystal - Stage 12		a,A red crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5581	Green Soul Crystal - Stage 12		a,A green crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5582	Blue Soul Crystal - Stage 12		a,A blue crystal that absorbs souls, stage 12. Once saturated, it bestows special abilities to a weapon. Consumes 26 MP. Once a soul stone reaches this stage, it can absorb souls independently. No targeting is necessary.\0	-1	a,	a,	a,	a,	0	0	0	a,
5583	Echo Crystal - 6th Carol		a,An echo crystal that plays the 6th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5584	Echo Crystal - 7th Carol		a,An echo crystal that plays the 7th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5585	Echo Crystal - 8th Carol		a,An echo crystal that plays the 8th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5586	Echo Crystal - 9th Carol		a,An echo crystal that plays the 9th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5587	Echo Crystal - 10th Carol		a,An echo crystal that plays the 10th carol. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
5588	Tutorial Guide		a,A booklet containing general information for the new player.\0	-1	a,	a,	a,	a,	0	0	0	a,
5589	Energy Stone		a,Recharges the energy of a Gladiator or a Tyrant 1 stage at a time. Can be recharged up to 2 stages.\0	-1	a,	a,	a,	a,	0	0	0	a,
5591	CP Potion		a,Restores CP by 50.\0	-1	a,	a,	a,	a,	0	0	0	a,
5592	Greater CP Potion		a,Restores CP by 200.\0	-1	a,	a,	a,	a,	0	0	0	a,
5593	SP Scroll: Low Grade		a,Recharges SP by 500.\0	-1	a,	a,	a,	a,	0	0	0	a,
5594	SP Scroll: Medium Grade		a,Recharges SP by 5000.\0	-1	a,	a,	a,	a,	0	0	0	a,
5595	SP Scroll: High Grade		a,Recharges SP by 100000.\0	-1	a,	a,	a,	a,	0	0	0	a,
5650	Alternative Dark Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Dark Coda. For best results, a level 5-15 character must plant it on a level 5-15 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5651	Alternative Red Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Red Coda. For best results, a level 8-18 character must plant it on a level 8-18 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5652	Alternative Chilly Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Chilly Coda. For best results, a level 11-21 character must plant it on a level 11-21 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5653	Alternative Blue Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Blue Coda. For best results, a level 14-24 character must plant it on a level 14-24 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5654	Alternative Golden Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Golden Coda. For best results, a level 17-27 character must plant it on a level 17-27 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5655	Alternative Lute Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Lute Coda. For best results, a level 20-30 character must plant it on a level 20-30 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5656	Alternative Desert Coda Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Desert Coda. For best results, a level 23-33 character must plant it on a level 23-33 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5657	Alternative Blue Cobol Seed		a,Plant this seed onto a monster in the Gludio area and it will bear the fruit of the Alternative Blue Coda. For best results, a level 32-42 character must plant it on a level 32-42 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5658	Alternative Blue Coda Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Blue Coda. For best results, a level 14-24 character must plant it on a level 14-24 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5659	Alternative Golden Coda Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Golden Coda. For best results, a level 17-27 character must plant it on a level 17-27 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5660	Alternative Lute Coda Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Lute Coda. For best results, a level 20-23 character must plant it on a level 20-23 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5661	Alternative Desert Coda Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Desert Coda. For best results, a level 23-33 character must plant it on a level 23-33 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5662	Alternative Red Cobol Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Red Cobol. For best results, a level 26-36 character must plant it on a level 26-36 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5663	Alternative Chilly Cobol Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Chilly Cobol. For best results, a level 29-39 character must plant it on a level 29-39 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5664	Alternative Thorn Cobol Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Thorn Cobol. For best results, a level 35-45 character must plant it on a level 35-45 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5665	Alternative Golden Cobol Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Golden Cobol. For best results, a level 38-48 character must plant it on a level 38-48 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5666	Alternative Great Cobol Seed		a,Plant this seed onto a monster in the Dion area and it will bear the fruit of the Alternative Great Cobol. For best results, a level 41-51 character must plant it on a level 41-51 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5667	Alternative Red Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Red Cobol. For best results, a level 26-36 character must plant it on a level 26-36 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5668	Alternative Chilly Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Chilly Cobol. For best results, a level 29-39 character must plant it on a level 29-39 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5669	Alternative Blue Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Blue Cobol. For best results, a level 32-42 character must plant it on a level 32-42 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5670	Alternative Thorn Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Thorn Cobol. For best results, a level 35-45 character must plant it on a level 35-45 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5671	Alternative Golden Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Golden Cobol. For best results, a level 38-48 character must plant it on a level 38-48 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5672	Alternative Great Cobol Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Great Cobol. For best results, a level 41-51 character must plant it on a level 41-51 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5673	Alternative Red Codran Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Red Codran. For best results, a level 44-54 character must plant it on a level 44-54 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5674	Alternative Twin Codran Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Twin Codran. For best results, a level 53-63 character must plant it on a level 53-63 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5675	Alternative Desert Codran Seed		a,Plant this seed onto a monster in the Giran area and it will bear the fruit of the Alternative Desert Codran. For best results, a level 59-69 character must plant it on a level 59-69 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5676	Alternative Dark Coda Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Dark Coda. For best results, a level 5-15 character must plant it on a level 5-15 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5677	Alternative Red Coda Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Red Coda. For best results, a level 8-18 character must plant it on a level 8-18 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5678	Alternative Blue Coda Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Blue Coda. For best results, a level 14-24 character must plant it on a level 14-24 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5679	Alternative Red Cobol Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Red Cobol. For best results, a level 26-36 character must plant it on a level 26-36 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5680	Alternative Chilly Cobol Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Chilly Cobol. For best results, a level 29-39 character must plant it on a level 29-39 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5681	Alternative Blue Cobol Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Blue Cobol. For best results, a level 32-42 character must plant it on a level 32-42 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5682	Alternative Thorn Cobol Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Thorn Cobol. For best results, a level 35-45 character must plant it on a level 35-45 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5683	Alternative Sea Codran Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Sea Codran. For best results, a level 45-55 character must plant it on a level 45-55 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5684	Alternative Chilly Codran Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Chilly Codran. For best results, a level 47-57 character must plant it on a level 47-57 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5685	Alternative Blue Codran Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Blue Codran. For best results, a level 50-60 character must plant it on a level 50-60 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5686	Alternative Twin Codran Seed		a,Plant this seed onto a monster in the Oren area and it will bear the fruit of the Alternative Twin Codran. For best results, a level 53-63 character must plant it on a level 53-63 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5687	Alternative Thorn Cobol Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Thorn Cobol. For best results, a level 35-45 character must plant it on a level 35-45 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5688	Alternative Golden Cobol Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Golden Cobol. For best results, a level 38-48 character must plant it on a level 38-48 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5689	Alternative Great Cobol Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Great Cobol. For best results, a level 41-51 character must plant it on a level 41-51 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5690	Alternative Red Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Red Codran. For best results, a level 44-54 character must plant it on a level 44-54 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5691	Alternative Chilly Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Chilly Codran. For best results, a level 47-57 character must plant it on a level 47-57 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5692	Alternative Blue Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Blue Codran. For best results, a level 50-60 character must plant it on a level 50-60 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5693	Alternative Twin Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Twin Codran. For best results, a level 53-63 character must plant it on a level 53-63 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5694	Alternative Great Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Great Codran. For best results, a level 56-66 character must plant it on a level 56-66 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5695	Alternative Desert Codran Seed		a,Plant this seed onto a monster in the Aden area and it will bear the fruit of the Alternative Desert Codran. For best results, a level 59-69 character must plant it on a level 59-69 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5696	Alternative Chilly Cobol Seed		a,Plant this seed onto a monster in the Innadril area and it will bear the fruit of the Alternative Chilly Cobol. For best results, a level 29-39 character must plant it on a level 29-39 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5697	Alternative Blue Cobol Seed		a,Plant this seed onto a monster in the Innadril area and it will bear the fruit of the Alternative Blue Cobol. For best results, a level 32-42 character must plant it on a level 32-42 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5698	Alternative Thorn Cobol Seed		a,Plant this seed onto a monster in the Innadril area and it will bear the fruit of the Alternative Thorn Cobol. For best results, a level 35-45 character must plant it on a level 35-45 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5699	Alternative Golden Cobol Seed		a,Plant this seed onto a monster in the Innadril area and it will bear the fruit of the Alternative Golden Cobol. For best results, a level 38-48 character must plant it on a level 38-48 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
5700	Alternative Great Cobol Seed		a,Plant this seed onto a monster in the Innadril area and it will bear the fruit of the Alternative Great Cobol. For best results, a level 41-51 character must plant it on a level 41-51 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
